From_Node,To_Node,To_Link,From,To,hasEntryLink,FROM_EASTINGS,FROM_NORTHINGS,TO_EASTINGS,TO_NORTHINGS
GA1401,GA183A,A,GA1401,GA183A_A,FALSE,258666,665933,258748,665911
GK0301,GK0251,V,GK0301,GK0251_V,FALSE,258065,662889,258234,663162
GK020A,GK0251,T,GK020A,GK0251_T,FALSE,258375,663337,258234,663162
GK0351,GK0301,C,GK0351,GK0301_C,FALSE,257984,662752,258065,662889
GK0251,GK0301,D,GK0251,GK0301_D,FALSE,258234,663162,258065,662889
GJ2301,GK0301,B,GJ2301,GK0301_B,FALSE,258295,662828,258065,662889
GK037A,GK0351,V,GK037A,GK0351_V,FALSE,257907,662675,257984,662752
GK0301,GK0351,T,GK0301,GK0351_T,FALSE,258065,662889,257984,662752
GK0401,GK037A,Q,GK0401,GK037A_Q,FALSE,257840,662608,257907,662675
GK0351,GK037A,P,GK0351,GK037A_P,FALSE,257984,662752,257907,662675
GK045A,GK0401,C,GK045A,GK0401_C,FALSE,257667,662453,257840,662608
GK037A,GK0401,D,GK037A,GK0401_D,FALSE,257907,662675,257840,662608
GK0501,GK045A,V,GK0501,GK045A_V,FALSE,257361,662162,257667,662453
GK0401,GK045A,T,GK0401,GK045A_T,FALSE,257840,662608,257667,662453
GK0551,GK0501,C,GK0551,GK0501_C,FALSE,257231,662052,257361,662162
GK045A,GK0501,D,GK045A,GK0501_D,FALSE,257667,662453,257361,662162
GK070A,GK0551,V,GK070A,GK0551_V,FALSE,257105,661934,257231,662052
GK0501,GK0551,T,GK0501,GK0551_T,FALSE,257361,662162,257231,662052
GK0551,GK070A,D,GK0551,GK070A_D,FALSE,257231,662052,257105,661934
GK075A,GK070A,C,GK075A,GK070A_C,FALSE,256926,661588,257105,661934
GK070A,GK075A,T,GK070A,GK075A_T,FALSE,257105,661934,256926,661588
GK0801,GK075A,V,GK0801,GK075A_V,FALSE,256866,661328,256926,661588
GA1501,GA1851,A,GA1501,GA1851_A,FALSE,258567,664921,258650,664912
GB0401,GA1851,C,GB0401,GA1851_C,FALSE,258642,664721,258650,664912
GB0401,GA1851,E,GB0401,GA1851_E,FALSE,258642,664721,258650,664912
GB0401,GA1851,F,GB0401,GA1851_F,FALSE,258642,664721,258650,664912
GA2351,GA1851,B,GA2351,GA1851_B,FALSE,258786,664880,258650,664912
GK075A,GK0801,D,GK075A,GK0801_D,FALSE,256926,661588,256866,661328
GK0851,GK0801,C,GK0851,GK0801_C,FALSE,256808,661031,256866,661328
GK0801,GK0851,T,GK0801,GK0851_T,FALSE,256866,661328,256808,661031
GK0901,GK0851,V,GK0901,GK0851_V,FALSE,256700,660490,256808,661031
GK0851,GK0901,D,GK0851,GK0901_D,FALSE,256808,661031,256700,660490
GK0971,GK0901,A,GK0971,GK0901_A,FALSE,256442,660665,256700,660490
GK1051,GK0971,N,GK1051,GK0971_N,FALSE,256174,660828,256442,660665
GK0901,GK0971,M,GK0901,GK0971_M,FALSE,256700,660490,256442,660665
GK0971,GK1051,B,GK0971,GK1051_B,FALSE,256442,660665,256174,660828
GK3071,GK1051,D,GK3071,GK1051_D,FALSE,256007,660914,256174,660828
GK1801,GK1701,T,GK1801,GK1701_T,FALSE,256831,662483,257069,662478
GK1701,GK1801,A,GK1701,GK1801_A,FALSE,257069,662478,256831,662483
GK2151,GK1801,C,GK2151,GK1801_C,FALSE,256232,662546,256831,662483
GK2201,GK1801,B,GK2201,GK1801_B,FALSE,256299,662168,256831,662483
GK1801,GK2151,R,GK1801,GK2151_R,FALSE,256831,662483,256232,662546
GK2201,GK2151,S,GK2201,GK2151_S,FALSE,256299,662168,256232,662546
GK1801,GK2201,V,GK1801,GK2201_V,FALSE,256831,662483,256299,662168
GK2231,GK2201,W,GK2231,GK2201_W,FALSE,256293,661967,256299,662168
GK2151,GK2201,U,GK2151,GK2201_U,FALSE,256232,662546,256299,662168
GK2201,GK2231,A,GK2201,GK2231_A,FALSE,256299,662168,256293,661967
GK2251,GK2231,B,GK2251,GK2231_B,FALSE,256255,661738,256293,661967
GA1851,GA1871,N,GA1851,GA1871_N,FALSE,258650,664912,258654,665018
GA2401,GA1871,W,GA2401,GA1871_W,FALSE,258816,664968,258654,665018
GK2231,GK2251,V,GK2231,GK2251_V,FALSE,256293,661967,256255,661738
GK2371,GK2331,D,GK2371,GK2331_D,FALSE,253351,659414,253512,659343
GK5001,GK2331,C,GK5001,GK2331_C,FALSE,253675,659214,253512,659343
GK5101,GK2371,V,GK5101,GK2371_V,FALSE,252877,659694,253351,659414
GK2331,GK2371,S,GK2331,GK2371_S,FALSE,253512,659343,253351,659414
GK1051,GK3071,M,GK1051,GK3071_M,FALSE,256174,660828,256007,660914
GK4571,GK4501,R,GK4571,GK4501_R,FALSE,252052,661645,252040,661274
GK4501,GK4571,C,GK4501,GK4571_C,FALSE,252040,661274,252052,661645
GK4591,GK4571,A,GK4591,GK4571_A,FALSE,252064,661959,252052,661645
GK4591,GK4581,B,GK4591,GK4581_B,FALSE,252064,661959,252072,662163
GK4651,GK4581,A,GK4651,GK4581_A,FALSE,252107,662408,252072,662163
GK4571,GK4591,S,GK4571,GK4591_S,FALSE,252052,661645,252064,661959
GK4581,GK4591,R,GK4581,GK4591_R,FALSE,252072,662163,252064,661959
GK4651,GK4601,B,GK4651,GK4601_B,FALSE,252107,662408,252130,662649
GK4671,GK4601,A,GK4671,GK4601_A,FALSE,252062,662733,252130,662649
GA1551,GA1901,A,GA1551,GA1901_A,FALSE,258575,665151,258666,665132
GA1851,GA1901,M,GA1851,GA1901_M,FALSE,258650,664912,258666,665132
GA2451,GA1901,B,GA2451,GA1901_B,FALSE,258840,665099,258666,665132
GK4581,GK4651,S,GK4581,GK4651_S,FALSE,252072,662163,252107,662408
GK4601,GK4651,R,GK4601,GK4651_R,FALSE,252130,662649,252107,662408
GK4601,GK4671,S,GK4601,GK4671_S,FALSE,252130,662649,252062,662733
GK4701,GK4671,R,GK4701,GK4671_R,FALSE,251919,662969,252062,662733
GK4671,GK4701,B,GK4671,GK4701_B,FALSE,252062,662733,251919,662969
GL1961,GK4701,A,GL1961,GK4701_A,FALSE,252041,663396,251919,662969
GK5051,GK4951,R,GK5051,GK4951_R,FALSE,253903,659085,254160,658932
GK2331,GK5001,R,GK2331,GK5001_R,FALSE,253512,659343,253675,659214
GK5051,GK5001,S,GK5051,GK5001_S,FALSE,253903,659085,253675,659214
GK5001,GK5051,A,GK5001,GK5051_A,FALSE,253675,659214,253903,659085
GK4951,GK5051,C,GK4951,GK5051_C,FALSE,254160,658932,253903,659085
GK2371,GK5101,B,GK2371,GK5101_B,FALSE,253351,659414,252877,659694
GK5141,GK5101,D,GK5141,GK5101_D,FALSE,252659,659900,252877,659694
GK5141,GK5131,B,GK5141,GK5131_B,FALSE,252659,659900,252528,660003
GK5101,GK5141,S,GK5101,GK5141_S,FALSE,252877,659694,252659,659900
GK5131,GK5141,V,GK5131,GK5141_V,FALSE,252528,660003,252659,659900
GA1601,GA1951,R,GA1601,GA1951_R,FALSE,258641,665417,258738,665358
GA1901,GA1951,V,GA1901,GA1951_V,FALSE,258666,665132,258738,665358
GA2501,GA1951,S,GA2501,GA1951_S,FALSE,258837,665345,258738,665358
GL0301,GL0051,T,GL0301,GL0051_T,FALSE,257943,664260,257948,664188
GL0301,GL0051,X,GL0301,GL0051_X,FALSE,257943,664260,257948,664188
GL010A,GL0051,R,GL010A,GL0051_R,FALSE,257825,664190,257948,664188
GL0051,GL010A,B,GL0051,GL010A_B,FALSE,257948,664188,257825,664190
GL0351,GL0301,D,GL0351,GL0301_D,FALSE,257940,664385,257943,664260
GL0051,GL0301,C,GL0051,GL0301_C,FALSE,257948,664188,257943,664260
GB0121,GL0351,S,GB0121,GL0351_S,FALSE,258218,664478,257940,664385
GL0301,GL0351,V,GL0301,GL0351_V,FALSE,257943,664260,257940,664385
GL0301,GL0351,W,GL0301,GL0351_W,FALSE,257943,664260,257940,664385
GL0451,GL0401,R,GL0451,GL0401_R,FALSE,257808,664627,257989,664643
GL0521,GL0451,A,GL0521,GL0451_A,FALSE,257547,664621,257808,664627
GL0401,GL0451,B,GL0401,GL0451_B,FALSE,257989,664643,257808,664627
GL0551,GL0521,R,GL0551,GL0521_R,FALSE,257471,664629,257547,664621
GL0451,GL0521,S,GL0451,GL0521_S,FALSE,257808,664627,257547,664621
GL0521,GL0551,B,GL0521,GL0551_B,FALSE,257547,664621,257471,664629
GL0521,GL0551,Z,GL0521,GL0551_Z,FALSE,257547,664621,257471,664629
GL1101,GL1151,C,GL1101,GL1151_C,FALSE,255479,664134,255415,664253
GA2551,GA2001,B,GA2551,GA2001_B,FALSE,258860,665447,258758,665472
GA1951,GA2001,C,GA1951,GA2001_C,FALSE,258738,665358,258758,665472
GL3551,GL1251,C,GL3551,GL1251_C,FALSE,254924,664480,254884,664280
GL1401,GL1351,A,GL1401,GL1351_A,FALSE,253945,663904,254177,663948
GL1451,GL1351,C,GL1451,GL1351_C,FALSE,254107,663746,254177,663948
GL142A,GL1401,R,GL142A,GL1401_R,FALSE,253844,663892,253945,663904
GL1351,GL1401,S,GL1351,GL1401_S,FALSE,254177,663948,253945,663904
GL1451,GL1401,V,GL1451,GL1401_V,FALSE,254107,663746,253945,663904
GL1691,GL142A,A,GL1691,GL142A_A,FALSE,253466,663865,253844,663892
GL1401,GL142B,B,GL1401,GL142B_B,FALSE,253945,663904,253856,663881
GL1501,GL1451,G,GL1501,GL1451_G,FALSE,254390,663555,254107,663746
GL1401,GL1451,J,GL1401,GL1451_J,FALSE,253945,663904,254107,663746
GL1351,GL1451,F,GL1351,GL1451_F,FALSE,254177,663948,254107,663746
GL1451,GL1501,A,GL1451,GL1501_A,FALSE,254107,663746,254390,663555
GL1701,GL1691,R,GL1701,GL1691_R,FALSE,253350,663858,253466,663865
GL142B,GL1691,S,GL142B,GL1691_S,FALSE,253856,663881,253466,663865
GL1821,GL1701,A,GL1821,GL1701_A,FALSE,253112,663865,253350,663858
GL1691,GL1701,B,GL1691,GL1701_B,FALSE,253466,663865,253350,663858
GA2001,GA2051,V,GA2001,GA2051_V,FALSE,258758,665472,258781,665566
GL1851,GL1821,R,GL1851,GL1821_R,FALSE,252639,663911,253112,663865
GL1701,GL1821,S,GL1701,GL1821_S,FALSE,253350,663858,253112,663865
GL1901,GL1851,C,GL1901,GL1851_C,FALSE,252351,663897,252639,663911
GL1821,GL1851,E,GL1821,GL1851_E,FALSE,253112,663865,252639,663911
GL1951,GL1901,R,GL1951,GL1901_R,FALSE,252061,663880,252351,663897
GL1851,GL1901,S,GL1851,GL1901_S,FALSE,252639,663911,252351,663897
GL1901,GL1951,B,GL1901,GL1951_B,FALSE,252351,663897,252061,663880
GL1962,GL1951,C,GL1962,GL1951_C,FALSE,252061,663530,252061,663880
GL1901,GL1951,F,GL1901,GL1951_F,FALSE,252351,663897,252061,663880
GK4701,GL1961,S,GK4701,GL1961_S,FALSE,251919,662969,252041,663396
GL1951,GL1962,V,GL1951,GL1962_V,FALSE,252061,663880,252061,663530
GL3001,GL2601,S,GL3001,GL2601_S,FALSE,253983,665976,253963,665899
GL2651,GL2621,R,GL2651,GL2621_R,FALSE,256587,664942,256361,664825
GL268A,GL2651,B,GL268A,GL2651_B,FALSE,256745,664991,256587,664942
GL2621,GL2651,A,GL2621,GL2651_A,FALSE,256361,664825,256587,664942
GA2051,GA2101,C,GA2051,GA2101_C,FALSE,258781,665566,258800,665645
GL2701,GL268A,K,GL2701,GL268A_K,FALSE,256935,664952,256745,664991
GL2651,GL268A,L,GL2651,GL268A_L,FALSE,256587,664942,256745,664991
GL2801,GL2701,B,GL2801,GL2701_B,FALSE,257057,664907,256935,664952
GL268A,GL2701,A,GL268A,GL2701_A,FALSE,256745,664991,256935,664952
GL2802,GL2701,Y,GL2802,GL2701_Y,FALSE,257058,664925,256935,664952
GL2701,GL2801,R,GL2701,GL2801_R,FALSE,256935,664952,257057,664907
GL285A,GL2801,T,GL285A,GL2801_T,FALSE,257128,664954,257057,664907
GL2701,GL2802,X,GL2701,GL2802_X,FALSE,256935,664952,257058,664925
GL285B,GL2802,Q,GL285B,GL2802_Q,FALSE,257125,664965,257058,664925
GL2801,GL285A,C,GL2801,GL285A_C,FALSE,257057,664907,257128,664954
GC0251,GL285A,D,GC0251,GL285A_D,FALSE,257283,665089,257128,664954
GC0251,GL285B,N,GC0251,GL285B_N,FALSE,257283,665089,257125,664965
GL2802,GL285B,P,GL2802,GL285B_P,FALSE,257058,664925,257125,664965
GL315A,GL3001,A,GL315A,GL3001_A,FALSE,254132,665919,253983,665976
GL4101,GL3001,B,GL4101,GL3001_B,FALSE,253816,666037,253983,665976
GL2601,GL3001,C,GL2601,GL3001_C,FALSE,253963,665899,253983,665976
GL315A,GL3071,B,GL315A,GL3071_B,FALSE,254132,665919,254401,665868
GL3071,GL315A,R,GL3071,GL315A_R,FALSE,254401,665868,254132,665919
GL3001,GL315A,T,GL3001,GL315A_T,FALSE,253983,665976,254132,665919
GA2101,GA2151,V,GA2101,GA2151_V,FALSE,258800,665645,258819,665725
GA2701,GA2151,S,GA2701,GA2151_S,FALSE,258921,665700,258819,665725
GL3371,GL3351,B,GL3371,GL3351_B,FALSE,255361,665629,255253,665640
GL3351,GL3371,L,GL3351,GL3371_L,FALSE,255253,665640,255361,665629
GL3451,GL3371,N,GL3451,GL3371_N,FALSE,255544,665623,255361,665629
GL295A,GL3451,A,GL295A,GL3451_A,FALSE,255745,665520,255544,665623
GL3371,GL3451,D,GL3371,GL3451_D,FALSE,255361,665629,255544,665623
GL1251,GL3551,R,GL1251,GL3551_R,FALSE,254884,664280,254924,664480
GL4151,GL4101,S,GL4151,GL4101_S,FALSE,253697,666099,253816,666037
GL3001,GL4101,R,GL3001,GL4101_R,FALSE,253983,665976,253816,666037
GL4101,GL4151,A,GL4101,GL4151_A,FALSE,253816,666037,253697,666099
GA2151,GA2201,C,GA2151,GA2201_C,FALSE,258819,665725,258839,665807
GA2201,GA2251,V,GA2201,GA2251_V,FALSE,258839,665807,258858,665886
GA183A,GA2251,R,GA183A,GA2251_R,FALSE,258748,665911,258858,665886
GA1451,GA2301,A,GA1451,GA2301_A,FALSE,258729,666097,258891,666039
GA2251,GA2301,C,GA2251,GA2301_C,FALSE,258858,665886,258891,666039
GA2251,GA2301,E,GA2251,GA2301_E,FALSE,258858,665886,258891,666039
GA1851,GA2351,R,GA1851,GA2351_R,FALSE,258650,664912,258786,664880
GA1851,GA2351,X,GA1851,GA2351_X,FALSE,258650,664912,258786,664880
GA320A,GA2351,S,GA320A,GA2351_S,FALSE,258878,664839,258786,664880
GA2401,GA2351,T,GA2401,GA2351_T,FALSE,258816,664968,258786,664880
GA1871,GA2401,E,GA1871,GA2401_E,FALSE,258654,665018,258816,664968
GA2451,GA2401,D,GA2451,GA2401_D,FALSE,258840,665099,258816,664968
GA3221,GA2421,W,GA3221,GA2421_W,FALSE,259092,664728,258989,664780
GA1901,GA2451,F,GA1901,GA2451_F,FALSE,258666,665132,258840,665099
GA2501,GA2451,T,GA2501,GA2451_T,FALSE,258837,665345,258840,665099
GA1951,GA2501,A,GA1951,GA2501_A,FALSE,258738,665358,258837,665345
GA2551,GA2501,D,GA2551,GA2501_D,FALSE,258860,665447,258837,665345
GA2601,GA2551,T,GA2601,GA2551_T,FALSE,258883,665541,258860,665447
GA2901,GA2551,S,GA2901,GA2551_S,FALSE,258950,665425,258860,665447
GA2651,GA2601,D,GA2651,GA2601_D,FALSE,258902,665620,258883,665541
GA2051,GA2601,A,GA2051,GA2601_A,FALSE,258781,665566,258883,665541
GA2701,GA2651,T,GA2701,GA2651_T,FALSE,258921,665700,258902,665620
GA2101,GA2651,R,GA2101,GA2651_R,FALSE,258800,665645,258902,665620
GA2751,GA2701,D,GA2751,GA2701_D,FALSE,258940,665782,258921,665700
GA2801,GA2751,T,GA2801,GA2751_T,FALSE,258964,665859,258940,665782
GA2251,GA2801,A,GA2251,GA2801_A,FALSE,258858,665886,258964,665859
GA2251,GA2801,G,GA2251,GA2801_G,FALSE,258858,665886,258964,665859
GA3301,GA2901,B,GA3301,GA2901_B,FALSE,259034,665406,258950,665425
GA2951,GA2901,D,GA2951,GA2901_D,FALSE,258972,665519,258950,665425
GA2601,GA2951,R,GA2601,GA2951_R,FALSE,258883,665541,258972,665519
GA2901,GA2951,V,GA2901,GA2951_V,FALSE,258950,665425,258972,665519
GA2351,GA320A,Y,GA2351,GA320A_Y,FALSE,258786,664880,258878,664839
GA4651,GA3221,B,GA4651,GA3221_B,FALSE,259224,664668,259092,664728
GA2421,GA3221,A,GA2421,GA3221_A,FALSE,258989,664780,259092,664728
GA2451,GA3251,A,GA2451,GA3251_A,FALSE,258840,665099,258956,665075
GA4101,GA3301,S,GA4101,GA3301_S,FALSE,259180,665371,259034,665406
GA2951,GA3351,A,GA2951,GA3351_A,FALSE,258972,665519,259065,665495
GA3251,GA4051,R,GA3251,GA4051_R,FALSE,258956,665075,259096,665044
GA4051,GA4081,V,GA4051,GA4081_V,FALSE,259096,665044,259158,665284
GA4801,GA4081,S,GA4801,GA4081_S,FALSE,259360,665245,259158,665284
GA4551,GA4101,B,GA4551,GA4101_B,FALSE,259328,665336,259180,665371
GA4551,GA4101,G,GA4551,GA4101_G,FALSE,259328,665336,259180,665371
GA4081,GA4101,C,GA4081,GA4101_C,FALSE,259158,665284,259180,665371
GA4101,GA4151,V,GA4101,GA4151_V,FALSE,259180,665371,259201,665461
GA3351,GA4151,R,GA3351,GA4151_R,FALSE,259065,665495,259201,665461
GA4151,GA4301,A,GA4151,GA4301_A,FALSE,259201,665461,259278,665442
GA4351,GA4301,D,GA4351,GA4301_D,FALSE,259321,665619,259278,665442
GA4371,GA4351,S,GA4371,GA4351_S,FALSE,259392,665604,259321,665619
GA4401,GA4351,T,GA4401,GA4351_T,FALSE,259357,665771,259321,665619
GA4901,GA4371,B,GA4901,GA4371_B,FALSE,259590,665589,259392,665604
GA4351,GA4371,A,GA4351,GA4371_A,FALSE,259321,665619,259392,665604
GA4601,GA4371,C,GA4601,GA4371_C,FALSE,259348,665424,259392,665604
GA4351,GA4401,M,GA4351,GA4401_M,FALSE,259321,665619,259357,665771
GA4451,GA4401,N,GA4451,GA4401_N,FALSE,259387,665891,259357,665771
GC420A,GA0101,C,GC420A,GA0101_C,FALSE,257681,664990,258005,664949
GA127A,GA0101,T,GA127A,GA0101_T,FALSE,258292,664952,258005,664949
GA4401,GA4451,C,GA4401,GA4451_C,FALSE,259357,665771,259387,665891
GA4501,GA4451,D,GA4501,GA4451_D,FALSE,259435,666058,259387,665891
GA4601,GA4551,T,GA4601,GA4551_T,FALSE,259348,665424,259328,665336
GA4801,GA4551,V,GA4801,GA4551_V,FALSE,259360,665245,259328,665336
GA4301,GA4601,R,GA4301,GA4601_R,FALSE,259278,665442,259348,665424
GA4701,GA4651,X,GA4701,GA4651_X,FALSE,259252,664768,259224,664668
GA4701,GA4651,T,GA4701,GA4651_T,FALSE,259252,664768,259224,664668
GB1101,GA4651,V,GB1101,GA4651_V,FALSE,259055,664373,259224,664668
GA3221,GA4651,R,GA3221,GA4651_R,FALSE,259092,664728,259224,664668
GA4721,GA4701,D,GA4721,GA4701_D,FALSE,259280,664878,259252,664768
GA4651,GA4701,C,GA4651,GA4701_C,FALSE,259224,664668,259252,664768
GA4751,GA4721,T,GA4751,GA4721_T,FALSE,259307,664990,259280,664878
GA4701,GA4721,V,GA4701,GA4721_V,FALSE,259252,664768,259280,664878
GA4771,GA4751,D,GA4771,GA4751_D,FALSE,259335,665129,259307,664990
GA4851,GA4751,B,GA4851,GA4751_B,FALSE,259496,664938,259307,664990
GA4721,GA4751,C,GA4721,GA4751_C,FALSE,259280,664878,259307,664990
GA4801,GA4771,T,GA4801,GA4771_T,FALSE,259360,665245,259335,665129
GA4751,GA4771,V,GA4751,GA4771_V,FALSE,259307,664990,259335,665129
GA4551,GA4801,D,GA4551,GA4801_D,FALSE,259328,665336,259360,665245
GA0201,GA0151,D,GA0201,GA0151_D,FALSE,257962,665922,258001,665649
GA0401,GA0151,B,GA0401,GA0151_B,FALSE,258130,665622,258001,665649
GC0051,GA0151,A,GC0051,GA0151_A,FALSE,257696,665662,258001,665649
GA5171,GA4851,S,GA5171,GA4851_S,FALSE,259564,664917,259496,664938
GA4751,GA4851,R,GA4751,GA4851_R,FALSE,259307,664990,259496,664938
GA5301,GA4871,H,GA5301,GA4871_H,FALSE,259911,665287,259560,665371
GA4601,GA4871,A,GA4601,GA4871_A,FALSE,259348,665424,259560,665371
GA4901,GA4871,D,GA4901,GA4871_D,FALSE,259590,665589,259560,665371
GA495A,GA4901,S,GA495A,GA4901_S,FALSE,259853,665593,259590,665589
GA4371,GA4901,R,GA4371,GA4901_R,FALSE,259392,665604,259590,665589
GA4871,GA4901,V,GA4871,GA4901_V,FALSE,259560,665371,259590,665589
GA495A,GA492A,M,GA495A,GA492A_M,FALSE,259853,665593,259753,665594
GA4971,GA492A,N,GA4971,GA492A_N,FALSE,259909,665592,259753,665594
GA492A,GA495A,B,GA492A,GA495A_B,FALSE,259753,665594,259853,665593
GA4901,GA495A,A,GA4901,GA495A_A,FALSE,259590,665589,259853,665593
GA5601,GA4971,T,GA5601,GA4971_T,FALSE,260074,665730,259909,665592
GA492A,GA4971,R,GA492A,GA4971_R,FALSE,259753,665594,259909,665592
GA5371,GA4971,S,GA5371,GA4971_S,FALSE,260110,665568,259909,665592
GA5052,GA5001,T,GA5052,GA5001_T,FALSE,259501,664616,259447,664506
GB140A,GA5001,X,GB140A,GA5001_X,FALSE,259382,664385,259447,664506
GA510A,GA5051,E,GA510A,GA5051_E,FALSE,259604,664807,259526,664676
GA5052,GA5051,F,GA5052,GA5051_F,FALSE,259501,664616,259526,664676
GA5001,GA5052,D,GA5001,GA5052_D,FALSE,259447,664506,259501,664616
GA5051,GA5052,G,GA5051,GA5052_G,FALSE,259526,664676,259501,664616
GA5151,GA510A,D,GA5151,GA510A_D,FALSE,259662,664889,259604,664807
GA5051,GA510A,R,GA5051,GA510A_R,FALSE,259526,664676,259604,664807
